date_started,date_concluded,pollster,client,area,sample_size,labour,conservative,reform_uk,liberal_democrat,green,alliance,brexit_party,change_uk,liberal,plaid_cymru,scottish_national_party,social_democratic_party,united_kingdom_independence_party,reclaim_party,others,lead,lead_value
1991-05-28,1991-05-28,Ipsos,The Sunday Times,,,43.0,37.0,,16.0,,,,,,,,,,,,lab+6.0,6.0
1991-05-25,1991-05-25,ICM Research,Daily Mail,,,41.0,37.0,,16.0,,,,,,,,,,,,lab+4.0,4.0
1991-05-20,1991-05-20,NOP,The Independent,,,44.0,36.0,,15.0,,,,,,,,,,,,lab+8.0,8.0
1991-05-18,1991-05-18,Audience Selection,,,,39.0,39.0,,19.0,,,,,,,,,,,,Tie,0.0
1991-05-16,1991-05-16,Harris Interactive,The Observer,,,42.0,38.0,,16.0,,,,,,,,,,,,lab+4.0,4.0
1991-05-11,1991-05-11,ICM Research,The Guardian,,,43.0,37.0,,16.0,,,,,,,,,,,,lab+6.0,6.0
1991-05-06,1991-05-06,Gallup,The Daily Telegraph,,,38.0,38.5,,18.0,,,,,,,,,,,,con+0.5,0.5
1991-04-29,1991-04-29,Audience Selection,,,,38.0,43.0,,14.0,,,,,,,,,,,,con+5.0,5.0
1991-04-27,1991-04-27,NMR,The Independent on Sunday,,,37.0,47.0,,14.0,,,,,,,,,,,,con+10.0,10.0
1991-04-27,1991-04-27,ICM Research,Daily Mail,,,41.0,39.0,,14.0,,,,,,,,,,,,lab+2.0,2.0
1991-04-26,1991-04-26,Harris Interactive,Sunday Express,,,41.0,41.0,,14.0,,,,,,,,,,,,Tie,0.0
1991-04-26,1991-04-26,Gallup,The Sunday Telegraph,,,39.0,42.0,,14.0,,,,,,,,,,,,con+3.0,3.0
1991-04-22,1991-04-22,Ipsos,The Sunday Times,,,40.0,42.0,,15.0,,,,,,,,,,,,con+2.0,2.0
1991-04-22,1991-04-22,NOP,The Independent,,,41.0,41.0,,13.0,,,,,,,,,,,,Tie,0.0
1991-04-18,1991-04-18,Harris Interactive,The Observer,,,40.0,40.0,,14.0,,,,,,,,,,,,Tie,0.0
1991-04-06,1991-04-06,ICM Research,The Guardian,,,43.0,39.0,,13.0,,,,,,,,,,,,lab+4.0,4.0
1991-04-03,1991-04-03,ICM Research,Daily Express,,,40.0,38.0,,19.0,,,,,,,,,,,,lab+2.0,2.0
1991-03-30,1991-03-30,Gallup,The Daily Telegraph,,,34.5,39.5,,18.0,,,,,,,,,,,,con+5.0,5.0
1991-03-25,1991-03-25,Ipsos,The Sunday Times,,,40.0,40.0,,16.0,,,,,,,,,,,,Tie,0.0
1991-03-24,1991-03-24,ICM Research,Daily Mail,,,40.0,41.0,,15.0,,,,,,,,,,,,con+1.0,1.0
1991-03-22,1991-03-22,Ipsos,Sunday Express,,,44.0,38.0,,15.0,,,,,,,,,,,,lab+6.0,6.0
1991-03-21,1991-03-21,ICM Research,Daily Express,,,40.0,37.0,,14.0,,,,,,,,,,,,lab+3.0,3.0
1991-03-14,1991-03-14,Harris Interactive,The Observer,,,39.0,40.0,,17.0,,,,,,,,,,,,con+1.0,1.0
1991-03-12,1991-03-12,Audience Selection,,,,32.0,44.0,,19.0,,,,,,,,,,,,con+12.0,12.0
1991-03-11,1991-03-11,NOP,The Independent,,,39.0,38.0,,18.0,,,,,,,,,,,,lab+1.0,1.0
1991-03-09,1991-03-09,ICM Research,The Guardian,,,40.0,39.0,,16.0,,,,,,,,,,,,lab+1.0,1.0
1991-03-08,1991-03-08,Ipsos,Sunday Express,,,37.0,41.0,,16.0,,,,,,,,,,,,con+4.0,4.0
1991-03-05,1991-03-05,NOP,,,,38.0,43.0,,11.0,,,,,,,,,,,,con+5.0,5.0
1991-03-04,1991-03-04,Harris Interactive,The Observer,,,39.0,47.0,,9.0,,,,,,,,,,,,con+8.0,8.0
1991-03-01,1991-03-01,Gallup,The Daily Telegraph,,,36.5,45.0,,13.0,,,,,,,,,,,,con+8.5,8.5
1991-02-25,1991-02-25,Ipsos,The Sunday Times,,,41.0,44.0,,11.0,,,,,,,,,,,,con+3.0,3.0
1991-02-23,1991-02-23,ICM Research,Daily Mail,,,43.0,44.0,,9.0,,,,,,,,,,,,con+1.0,1.0
1991-02-16,1991-02-16,NMR,The Independent on Sunday,,,40.0,47.0,,8.0,,,,,,,,,,,,con+7.0,7.0
1991-02-14,1991-02-14,Harris Interactive,The Observer,,,42.0,46.0,,8.0,,,,,,,,,,,,con+4.0,4.0
1991-02-13,1991-02-13,NOP,The Independent,,,42.0,45.0,,9.0,,,,,,,,,,,,con+3.0,3.0
1991-02-09,1991-02-09,ICM Research,The Guardian,,,42.0,44.0,,9.0,,,,,,,,,,,,con+2.0,2.0
1991-02-04,1991-02-04,Gallup,The Daily Telegraph,,,42.5,42.0,,10.0,,,,,,,,,,,,lab+0.5,0.5
1991-02-04,1991-02-04,Audience Selection,,,,39.0,46.0,,8.0,,,,,,,,,,,,con+7.0,7.0
1991-02-03,1991-02-03,Harris Interactive,The Observer,,,39.0,47.0,,9.0,,,,,,,,,,,,con+8.0,8.0
1991-01-28,1991-01-28,Audience Selection,,,,34.0,51.0,,8.0,,,,,,,,,,,,con+17.0,17.0
1991-01-21,1991-01-21,Ipsos,The Sunday Times,,,41.0,46.0,,9.0,,,,,,,,,,,,con+5.0,5.0
1991-01-17,1991-01-17,Harris Interactive,The Observer,,,41.0,46.0,,9.0,,,,,,,,,,,,con+5.0,5.0
1991-01-14,1991-01-14,NOP,The Independent,,,44.0,43.0,,8.0,,,,,,,,,,,,lab+1.0,1.0
1991-01-12,1991-01-12,ICM Research,The Guardian,,,43.0,43.0,,10.0,,,,,,,,,,,,Tie,0.0
1991-01-11,1991-01-11,Harris Interactive,ITN,,,41.0,47.0,,7.0,,,,,,,,,,,,con+6.0,6.0
1991-01-10,1991-01-10,Ipsos,The Times,,,42.0,44.0,,11.0,,,,,,,,,,,,con+2.0,2.0
1991-01-07,1991-01-07,Gallup,The Daily Telegraph,,,41.5,43.0,,10.0,,,,,,,,,,,,con+1.5,1.5
1991-01-06,1991-01-06,Audience Selection,,,,43.0,39.0,,11.0,,,,,,,,,,,,lab+4.0,4.0
1990-12-28,1990-12-28,Ipsos,The Sunday Times,,,45.0,41.0,,9.0,,,,,,,,,,,,lab+4.0,4.0
1990-12-13,1990-12-13,Harris Interactive,The Observer,,,40.0,44.0,,10.0,,,,,,,,,,,,con+4.0,4.0
1990-12-10,1990-12-10,Gallup,The Daily Telegraph,,,40.5,43.0,,10.5,,,,,,,,,,,,con+2.5,2.5
1990-12-10,1990-12-10,NOP,The Independent,,,42.0,47.0,,7.0,,,,,,,,,,,,con+5.0,5.0
1990-12-08,1990-12-08,ICM Research,The Guardian,,,43.0,45.0,,9.0,,,,,,,,,,,,con+2.0,2.0
1990-12-03,1990-12-03,Audience Selection,,,,36.0,49.0,,9.0,,,,,,,,,,,,con+13.0,13.0
1990-12-01,1990-12-01,NMR,The Independent on Sunday,,,40.0,48.0,,8.0,,,,,,,,,,,,con+8.0,8.0
1990-11-28,1990-11-28,Harris Interactive,ITN,,,38.0,49.0,,9.0,,,,,,,,,,,,con+11.0,11.0
1990-11-26,1990-11-26,Audience Selection,,,,37.0,44.0,,12.0,,,,,,,,,,,,con+7.0,7.0
1990-11-26,1990-11-26,Gallup,The Daily Telegraph,,,41.0,44.0,,10.0,,,,,,,,,,,,con+3.0,3.0
1990-11-26,1990-11-26,NOP,The Independent,,,38.0,49.0,,9.0,,,,,,,,,,,,con+11.0,11.0
1990-11-23,1990-11-23,Gallup,The Sunday Telegraph,,,41.5,43.0,,11.0,,,,,,,,,,,,con+1.5,1.5
1990-11-23,1990-11-23,ICM Research,The Sunday Correspondent,,,40.0,46.0,,10.0,,,,,,,,,,,,con+6.0,6.0
1990-11-19,1990-11-19,NOP,The Independent,,,45.0,40.0,,11.0,,,,,,,,,,,,lab+5.0,5.0
1990-11-19,1990-11-19,Gallup,The Daily Telegraph,,,44.5,36.0,,10.5,,,,,,,,,,,,lab+8.5,8.5
1990-11-19,1990-11-19,Ipsos,The Sunday Times,,,46.0,38.0,,12.0,,,,,,,,,,,,lab+8.0,8.0
1990-11-18,1990-11-18,Gallup,The Sunday Telegraph,,,48.0,35.0,,11.0,,,,,,,,,,,,lab+13.0,13.0
1990-11-17,1990-11-17,NMR,The Independent on Sunday,,,44.0,42.0,,11.0,,,,,,,,,,,,lab+2.0,2.0
1990-11-16,1990-11-16,Ipsos,The Sunday Times,,,48.0,37.0,,11.0,,,,,,,,,,,,lab+11.0,11.0
1990-11-16,1990-11-16,ICM Research,The Sunday Correspondent,,,49.0,37.0,,9.0,,,,,,,,,,,,lab+12.0,12.0
1990-11-15,1990-11-15,Harris Interactive,The Observer,,,49.0,34.0,,13.0,,,,,,,,,,,,lab+15.0,15.0
1990-11-15,1990-11-15,Ipsos,The Times,,,45.0,41.0,,10.0,,,,,,,,,,,,lab+4.0,4.0
1990-11-14,1990-11-14,NOP,The Independent,,,46.0,32.0,,15.0,,,,,,,,,,,,lab+14.0,14.0
1990-11-10,1990-11-10,ICM Research,The Guardian,,,49.0,33.0,,13.0,,,,,,,,,,,,lab+16.0,16.0
1990-11-03,1990-11-03,NMR,The Independent on Sunday,,,49.0,32.0,,13.0,,,,,,,,,,,,lab+17.0,17.0
1990-11-03,1990-11-03,NOP,The Mail on Sunday,,,51.0,30.0,,12.0,,,,,,,,,,,,lab+21.0,21.0
1990-10-29,1990-10-29,Audience Selection,,,,40.0,36.0,,13.0,,,,,,,,,,,,lab+4.0,4.0
1990-10-29,1990-10-29,Gallup,The Daily Telegraph,,,46.0,31.5,,15.5,,,,,,,,,,,,lab+14.5,14.5
1990-10-28,1990-10-28,Harris Interactive,The Observer,,,48.0,32.0,,14.0,,,,,,,,,,,,lab+16.0,16.0
1990-10-27,1990-10-27,ICM Research,The Sunday Correspondent,,,44.0,34.0,,14.0,,,,,,,,,,,,lab+10.0,10.0
1990-10-22,1990-10-22,Ipsos,The Sunday Times,,,49.0,33.0,,14.0,,,,,,,,,,,,lab+16.0,16.0
1990-10-22,1990-10-22,NOP,The Independent,,,45.0,35.0,,15.0,,,,,,,,,,,,lab+10.0,10.0
1990-10-13,1990-10-13,ICM Research,The Guardian,,,49.0,36.0,,9.0,,,,,,,,,,,,lab+13.0,13.0
1990-10-01,1990-10-01,Gallup,The Sunday Telegraph,,,46.0,31.5,,14.0,,,,,,,,,,,,lab+14.5,14.5
1990-09-29,1990-09-29,NMR,The Independent on Sunday,,,52.0,33.0,,10.0,,,,,,,,,,,,lab+19.0,19.0
1990-09-24,1990-09-24,Ipsos,The Sunday Times,,,45.0,38.0,,12.0,,,,,,,,,,,,lab+7.0,7.0
1990-09-24,1990-09-24,NOP,The Independent,,,44.0,39.0,,12.0,,,,,,,,,,,,lab+5.0,5.0
1990-09-22,1990-09-22,ICM Research,The Sunday Correspondent,,,44.0,35.0,,12.0,,,,,,,,,,,,lab+9.0,9.0
1990-09-20,1990-09-20,Harris Interactive,The Observer,,,46.0,38.0,,10.0,,,,,,,,,,,,lab+8.0,8.0
1990-09-08,1990-09-08,ICM Research,The Guardian,,,50.0,37.0,,8.0,,,,,,,,,,,,lab+13.0,13.0
1990-09-08,1990-09-08,Gallup,The Daily Telegraph,,,46.0,31.5,,14.0,,,,,,,,,,,,lab+14.5,14.5
1990-09-03,1990-09-03,Gallup,The Daily Telegraph,,,48.0,35.5,,8.5,,,,,,,,,,,,lab+12.5,12.5
1990-09-03,1990-09-03,Audience Selection,,,,45.0,38.0,,6.0,,,,,,,,,,,,lab+7.0,7.0
1990-09-01,1990-09-01,Audience Selection,,,,45.0,32.0,,15.0,,,,,,,,,,,,lab+13.0,13.0
1990-08-25,1990-08-25,ICM Research,The Sunday Correspondent,,,51.0,37.0,,6.0,,,,,,,,,,,,lab+14.0,14.0
1990-08-23,1990-08-23,Harris Interactive,The Observer,,,46.0,38.0,,10.0,,,,,,,,,,,,lab+8.0,8.0
1990-08-20,1990-08-20,Ipsos,The Sunday Times,,,50.0,35.0,,10.0,,,,,,,,,,,,lab+15.0,15.0
1990-08-13,1990-08-13,NOP,The Independent,,,48.0,36.0,,7.0,,,,,,,,,,,,lab+12.0,12.0
1990-08-11,1990-08-11,ICM Research,The Guardian,,,49.0,38.0,,9.0,,,,,,,,,,,,lab+11.0,11.0
1990-07-30,1990-07-30,Gallup,The Daily Telegraph,,,48.0,33.5,,11.5,,,,,,,,,,,,lab+14.5,14.5
1990-07-30,1990-07-30,Audience Selection,,,,46.0,35.0,,9.0,,,,,,,,,,,,lab+11.0,11.0
1990-07-23,1990-07-23,Ipsos,The Sunday Times,,,46.0,38.0,,10.0,,,,,,,,,,,,lab+8.0,8.0
1990-07-21,1990-07-21,ICM Research,The Sunday Correspondent,,,52.0,36.0,,7.0,,,,,,,,,,,,lab+16.0,16.0
1990-07-19,1990-07-19,Harris Interactive,The Observer,,,49.0,37.0,,7.0,,,,,,,,,,,,lab+12.0,12.0
1990-07-16,1990-07-16,NOP,The Independent,,,50.0,37.0,,7.0,,,,,,,,,,,,lab+13.0,13.0
1990-07-07,1990-07-07,ICM Research,The Guardian,,,51.0,35.0,,8.0,,,,,,,,,,,,lab+16.0,16.0
1990-07-02,1990-07-02,Gallup,The Daily Telegraph,,,47.0,36.0,,9.0,,,,,,,,,,,,lab+11.0,11.0
1990-07-02,1990-07-02,Audience Selection,,,,44.0,39.0,,7.0,,,,,,,,,,,,lab+5.0,5.0
1990-06-23,1990-06-23,ICM Research,The Sunday Correspondent,,,53.0,36.0,,5.0,,,,,,,,,,,,lab+17.0,17.0
1990-06-21,1990-06-21,Harris Interactive,The Observer,,,48.0,37.0,,8.0,,,,,,,,,,,,lab+11.0,11.0
1990-06-18,1990-06-18,Ipsos,The Sunday Times,,,49.0,38.0,,8.0,,,,,,,,,,,,lab+11.0,11.0
1990-06-18,1990-06-18,NOP,The Independent,,,48.0,37.0,,8.0,,,,,,,,,,,,lab+11.0,11.0
1990-06-09,1990-06-09,ICM Research,The Guardian,,,54.0,35.0,,5.0,,,,,,,,,,,,lab+19.0,19.0
1990-06-08,1990-06-08,NMR,The Independent on Sunday,,,49.0,36.0,,9.0,,,,,,,,,,,,lab+13.0,13.0
1990-06-04,1990-06-04,Gallup,The Daily Telegraph,,,53.0,29.5,,7.5,,,,,,,,2.5,,,,lab+23.5,23.5
1990-05-28,1990-05-28,Audience Selection,,,,47.0,37.0,,5.0,,,,,,,,3.0,,,,lab+10.0,10.0
1990-05-26,1990-05-26,ICM Research,The Sunday Correspondent,,,50.0,36.0,,5.0,,,,,,,,1.0,,,,lab+14.0,14.0
1990-05-24,1990-05-24,Harris Interactive,The Observer,,,50.0,32.0,,9.0,,,,,,,,1.0,,,,lab+18.0,18.0
1990-05-21,1990-05-21,NOP,The Independent,,,49.0,34.0,,8.0,,,,,,,,2.0,,,,lab+15.0,15.0
1990-05-21,1990-05-21,Ipsos,The Sunday Times,,,48.0,35.0,,8.0,,,,,,,,4.0,,,,lab+13.0,13.0
1990-05-12,1990-05-12,ICM Research,The Guardian,,,50.0,32.0,,8.0,,,,,,,,4.0,,,,lab+18.0,18.0
1990-05-04,1990-05-04,NOP,The Mail on Sunday,,,47.0,34.0,,8.0,,,,,,,,3.0,,,,lab+13.0,13.0
1990-04-30,1990-04-30,Gallup,The Daily Telegraph,,,47.0,32.0,,7.5,,,,,,,,4.0,,,,lab+15.0,15.0
1990-04-30,1990-04-30,Audience Selection,,,,49.0,32.0,,6.0,,,,,,,,4.0,,,,lab+17.0,17.0
1990-04-28,1990-04-28,NOP,The Independent on Sunday,,,51.0,31.0,,7.0,,,,,,,,3.0,,,,lab+20.0,20.0
1990-04-28,1990-04-28,ICM Research,The Sunday Correspondent,,,53.0,30.0,,8.0,,,,,,,,2.0,,,,lab+23.0,23.0
1990-04-24,1990-04-24,Ipsos,The Sunday Times,,,54.0,31.0,,6.0,,,,,,,,3.0,,,,lab+23.0,23.0
1990-04-22,1990-04-22,NOP,The Independent,,,54.0,29.0,,7.0,,,,,,,,3.0,,,,lab+25.0,25.0
1990-04-19,1990-04-19,Harris Interactive,The Observer,,,54.0,32.0,,7.0,,,,,,,,1.0,,,,lab+22.0,22.0
1990-04-07,1990-04-07,NMR,The Independent on Sunday,,,54.0,30.0,,5.0,,,,,,,,4.0,,,,lab+24.0,24.0
1990-04-07,1990-04-07,ICM Research,The Guardian,,,56.0,32.0,,4.0,,,,,,,,2.0,,,,lab+24.0,24.0
1990-04-06,1990-04-06,ICM Research,,,,54.0,32.0,,5.0,,,,,,,,2.0,,,,lab+22.0,22.0
1990-04-02,1990-04-02,Gallup,The Daily Telegraph,,,52.5,28.0,,7.5,,,,,,,,3.5,,,,lab+24.5,24.5
1990-03-26,1990-03-26,Audience Selection,,,,51.0,30.0,,6.0,,,,,,,,3.0,,,,lab+21.0,21.0
1990-03-24,1990-03-24,NOP,The Independent on Sunday,,,52.0,33.0,,6.0,,,,,,,,3.0,,,,lab+19.0,19.0
1990-03-23,1990-03-23,ICM Research,,,,55.0,28.0,,7.0,,,,,,,,2.0,,,,lab+27.0,27.0
1990-03-22,1990-03-22,Harris Interactive,The Observer,,,57.0,29.0,,6.0,,,,,,,,3.0,,,,lab+28.0,28.0
1990-03-20,1990-03-20,Ipsos,The Sunday Times,,,54.0,31.0,,6.0,,,,,,,,2.0,,,,lab+23.0,23.0
1990-03-12,1990-03-12,NOP,The Independent,,,51.0,33.0,,6.0,,,,,,,,3.0,,,,lab+18.0,18.0
1990-03-10,1990-03-10,ICM Research,The Guardian,,,52.0,31.0,,5.0,,,,,,,,4.0,,,,lab+21.0,21.0
1990-02-26,1990-02-26,Audience Selection,,,,46.0,34.0,,7.0,,,,,,,,3.0,,,,lab+12.0,12.0
1990-02-26,1990-02-26,Gallup,The Daily Telegraph,,,49.5,31.0,,7.0,,,,,,,,3.5,,,,lab+18.5,18.5
1990-02-24,1990-02-24,ICM Research,,,,52.0,33.0,,6.0,,,,,,,,3.0,,,,lab+19.0,19.0
1990-02-22,1990-02-22,Harris Interactive,The Observer,,,48.0,36.0,,8.0,,,,,,,,2.0,,,,lab+12.0,12.0
1990-02-19,1990-02-19,Ipsos,The Sunday Times,,,51.0,34.0,,5.0,,,,,,,,4.0,,,,lab+17.0,17.0
1990-02-12,1990-02-12,NOP,The Independent,,,48.0,36.0,,6.0,,,,,,,,3.0,,,,lab+12.0,12.0
1990-02-10,1990-02-10,ICM Research,The Guardian,,,51.0,36.0,,5.0,,,,,,,,3.0,,,,lab+15.0,15.0
1990-01-29,1990-01-29,Gallup,The Daily Telegraph,,,48.0,32.5,,8.0,,,,,,,,3.0,,,,lab+15.5,15.5
1990-01-29,1990-01-29,Audience Selection,,,,47.0,38.0,,5.0,,,,,,,,4.0,,,,lab+9.0,9.0
1990-01-27,1990-01-27,ICM Research,,,,48.0,37.0,,4.0,,,,,,,,3.0,,,,lab+11.0,11.0
1990-01-25,1990-01-25,Harris Interactive,The Observer,,,49.0,36.0,,6.0,,,,,,,,2.0,,,,lab+13.0,13.0
1990-01-22,1990-01-22,Ipsos,The Sunday Times,,,48.0,36.0,,5.0,,,,,,,,3.0,,,,lab+12.0,12.0
1990-01-18,1990-01-18,Harris Interactive,The Observer,,,48.0,37.0,,6.0,,,,,,,,3.0,,,,lab+11.0,11.0
1990-01-15,1990-01-15,NOP,The Independent,,,44.0,40.0,,7.0,,,,,,,,,,,,lab+4.0,4.0
1990-01-13,1990-01-13,ICM Research,The Guardian,,,47.0,38.0,,5.0,,,,,,,,3.0,,,,lab+9.0,9.0
1990-01-08,1990-01-08,Gallup,The Daily Telegraph,,,45.5,35.0,,7.5,,,,,,,,3.5,,,,lab+10.5,10.5
1989-12-28,1989-12-28,Ipsos,The Sunday Times,,,46.0,39.0,,6.0,,,,,,,,3.0,,,,lab+7.0,7.0
1989-12-18,1989-12-18,Audience Selection,,,,42.0,40.0,,6.0,,,,,,,,4.0,,,,lab+2.0,2.0
1989-12-17,1989-12-17,ICM Research,The Sunday Correspondent,,,49.0,38.0,,4.0,,,,,,,,3.0,,,,lab+11.0,11.0
1989-12-14,1989-12-14,Harris Interactive,The Observer,,,46.0,39.0,,6.0,,,,,,,,1.0,,,,lab+7.0,7.0
1989-12-08,1989-12-08,ICM Research,The Guardian,,,49.0,37.0,,4.0,,,,,,,,3.0,,,,lab+12.0,12.0
1989-12-04,1989-12-04,NOP,,,,45.0,38.0,,7.0,,,,,,,,,,,,lab+7.0,7.0
1989-12-04,1989-12-04,Gallup,The Daily Telegraph,,,43.5,37.5,,9.0,,,,,,,,3.0,,,,lab+6.0,6.0
1989-11-27,1989-11-27,Ipsos,,,,46.0,42.0,,5.0,,,,,,,,3.0,,,,lab+4.0,4.0
1989-11-27,1989-11-27,Audience Selection,,,,44.0,37.0,,4.0,,,,,,,,3.0,,,,lab+7.0,7.0
1989-11-26,1989-11-26,Ipsos,The Sunday Times,,,51.0,37.0,,4.0,,,,,,,,3.0,,,,lab+14.0,14.0
1989-11-25,1989-11-25,ICM Research,The Sunday Correspondent,,,48.0,38.0,,3.0,,,,,,,,4.0,,,,lab+10.0,10.0
1989-11-23,1989-11-23,Harris Interactive,The Observer,,,47.0,36.0,,9.0,,,,,,,,1.0,,,,lab+11.0,11.0
1989-11-13,1989-11-13,NOP,,,,46.0,34.0,,9.0,,,,,,,,,,,,lab+12.0,12.0
1989-11-11,1989-11-11,ICM Research,The Guardian,,,49.0,36.0,,6.0,,,,,,,,3.0,,,,lab+13.0,13.0
1989-10-31,1989-10-31,Harris Interactive,BBC,,,50.0,37.0,,6.0,,,,,,,,2.0,,,,lab+13.0,13.0
1989-10-30,1989-10-30,Audience Selection,,,,50.0,33.0,,4.0,,,,,,,,2.0,,,,lab+17.0,17.0
1989-10-30,1989-10-30,Gallup,The Daily Telegraph,,,44.0,35.0,,8.0,,,,,,,,2.5,,,,lab+9.0,9.0
1989-10-29,1989-10-29,Ipsos,The Sunday Times,,,46.0,39.0,,0.0,,,,,,,,,,,,lab+7.0,7.0
1989-10-28,1989-10-28,NOP,The Mail on Sunday,,,47.0,41.0,,6.0,,,,,,,,,,,,lab+6.0,6.0
1989-10-23,1989-10-23,Ipsos,The Sunday Times,,,48.0,38.0,,5.0,,,,,,,,3.0,,,,lab+10.0,10.0
1989-10-21,1989-10-21,ICM Research,The Sunday Correspondent,,,50.0,35.0,,4.0,,,,,,,,3.0,,,,lab+15.0,15.0
1989-10-19,1989-10-19,Harris Interactive,The Observer,,,48.0,38.0,,6.0,,,,,,,,1.0,,,,lab+10.0,10.0
1989-10-09,1989-10-09,Gallup,The Daily Telegraph,,,47.5,38.0,,4.5,,,,,,,,2.5,,,,lab+9.5,9.5
1989-10-07,1989-10-07,ICM Research,The Guardian,,,49.0,39.0,,4.0,,,,,,,,2.0,,,,lab+10.0,10.0
1989-10-05,1989-10-05,Harris Interactive,The Observer,,,49.0,38.0,,5.0,,,,,,,,2.0,,,,lab+11.0,11.0
1989-10-04,1989-10-04,NOP,Evening Standard,,,46.0,37.0,,5.0,,,,,,,,,,,,lab+9.0,9.0
1989-10-03,1989-10-03,ICM Research,Press Association,,,45.0,37.0,,4.0,,,,,,,,3.0,,,,lab+8.0,8.0
1989-10-03,1989-10-03,Audience Selection,,,,39.0,37.0,,6.0,,,,,,,,3.0,,,,lab+2.0,2.0
1989-10-02,1989-10-02,Gallup,The Daily Telegraph,,,41.5,35.0,,8.5,,,,,,,,5.0,,,,lab+6.5,6.5
1989-09-28,1989-09-28,Harris Interactive,The Observer,,,45.0,38.0,,5.0,,,,,,,,3.0,,,,lab+7.0,7.0
1989-09-26,1989-09-26,Ipsos,The Sunday Times,,,43.0,38.0,,6.0,,,,,,,,3.0,,,,lab+5.0,5.0
1989-09-25,1989-09-25,NOP,The Mail on Sunday,,,46.0,34.0,,7.0,,,,,,,,,,,,lab+12.0,12.0
1989-09-25,1989-09-25,Gallup,The Sunday Telegraph,,,42.0,36.5,,7.5,,,,,,,,2.0,,,,lab+5.5,5.5
1989-09-23,1989-09-23,ICM Research,The Sunday Correspondent,,,45.0,39.0,,4.0,,,,,,,,2.0,,,,lab+6.0,6.0
1989-09-20,1989-09-20,Harris Interactive,The Observer,,,42.0,39.0,,6.0,,,,,,,,3.0,,,,lab+3.0,3.0
1989-09-14,1989-09-14,Harris Interactive,The Observer,,,45.0,37.0,,6.0,,,,,,,,3.0,,,,lab+8.0,8.0
1989-09-09,1989-09-09,ICM Research,The Guardian,,,46.0,36.0,,7.0,,,,,,,,4.0,,,,lab+10.0,10.0
1989-09-04,1989-09-04,Gallup,The Daily Telegraph,,,43.0,36.5,,6.5,,,,,,,,3.0,,,,lab+6.5,6.5
1989-09-04,1989-09-04,NOP,The Independent,,,40.0,38.0,,8.0,,,,,,,,2.0,,,,lab+2.0,2.0
1989-08-28,1989-08-28,Audience Selection,,,,42.0,37.0,,5.0,,,,,,,,4.0,,,,lab+5.0,5.0
1989-08-26,1989-08-26,ICM Research,The Sunday Correspondent,,,46.0,38.0,,6.0,,,,,,,,3.0,,,,lab+8.0,8.0
1989-08-24,1989-08-24,Harris Interactive,The Observer,,,45.0,37.0,,7.0,,,,,,,,2.0,,,,lab+8.0,8.0
1989-08-21,1989-08-21,NOP,,,,41.0,40.0,,7.0,,,,,,,,1.0,,,,lab+1.0,1.0
1989-08-21,1989-08-21,Ipsos,The Sunday Times,,,45.0,40.0,,4.0,,,,,,,,3.0,,,,lab+5.0,5.0
1989-08-12,1989-08-12,ICM Research,The Guardian,,,44.0,36.0,,6.0,,,,,,,,3.0,,,,lab+8.0,8.0
1989-07-31,1989-07-31,Audience Selection,,,,41.0,38.0,,4.0,,,,,,,,5.0,,,,lab+3.0,3.0
1989-07-26,1989-07-26,Ipsos,The Sunday Times,,,45.0,36.0,,4.0,,,,,,,,4.0,,,,lab+9.0,9.0
1989-07-20,1989-07-20,Harris Interactive,The Observer,,,44.0,37.0,,6.0,,,,,,,,3.0,,,,lab+7.0,7.0
1989-07-10,1989-07-10,NOP,,,,42.0,36.0,,7.0,,,,,,,,2.0,,,,lab+6.0,6.0
1989-07-08,1989-07-08,ICM Research,The Guardian,,,42.0,38.0,,5.0,,,,,,,,4.0,,,,lab+4.0,4.0
1989-07-07,1989-07-07,Gallup,The Daily Telegraph,,,44.5,34.0,,5.5,,,,,,,,4.5,,,,lab+10.5,10.5
1989-07-03,1989-07-03,Gallup,The Daily Telegraph,,,47.0,34.0,,6.0,,,,,,,,3.5,,,,lab+13.0,13.0
1989-07-03,1989-07-03,Audience Selection,,,,43.0,35.0,,4.0,,,,,,,,3.0,,,,lab+8.0,8.0
1989-06-27,1989-06-27,Ipsos,The Sunday Times,,,47.0,37.0,,4.0,,,,,,,,3.0,,,,lab+10.0,10.0
1989-06-22,1989-06-22,Harris Interactive,The Observer,,,48.0,34.0,,6.0,,,,,,,,2.0,,,,lab+14.0,14.0
1989-06-12,1989-06-12,NOP,,,,42.0,40.0,,8.0,,,,,,,,4.0,,,,lab+2.0,2.0
1989-06-10,1989-06-10,ICM Research,The Guardian,,,42.0,38.0,,8.0,,,,,,,,4.0,,,,lab+4.0,4.0
1989-06-10,1989-06-10,Ipsos,The Times,,,44.0,39.0,,7.0,,,,,,,,4.0,,,,lab+5.0,5.0
1989-06-05,1989-06-05,Gallup,The Daily Telegraph,,,43.5,36.5,,8.0,,,,,,,,3.0,,,,lab+7.0,7.0
1989-05-29,1989-05-29,Audience Selection,,,,45.0,41.0,,6.0,,,,,,,,4.0,,,,lab+4.0,4.0
1989-05-23,1989-05-23,Harris Interactive,The Observer,,,41.0,46.0,,7.0,,,,,,,,2.0,,,,con+5.0,5.0
